key,press_time,release_time,dwell_time,flight_time
s,0.0,67.47,67.47,0.0
e,152.48,270.37,117.89,85.01
c,401.08,496.58,95.5,130.7
u,587.14,692.75,105.61,90.56
r,794.62,862.9,68.28,101.87
e,956.42,1031.19,74.77,93.53
p,1101.02,1224.11,123.09,69.83
a,1314.77,1438.73,123.96,90.66
s,1563.03,1646.45,83.41,124.3
s,1742.44,1854.53,112.09,95.99
w,1918.21,2008.41,90.2,63.68
o,2105.48,2211.57,106.09,97.07
r,2295.56,2397.1,101.54,83.99
d,2425.32,2499.07,73.75,28.22
1,2616.26,2722.56,106.3,117.19
2,2824.16,2924.8,100.65,101.6
3,3005.38,3109.32,103.94,80.58
