key,press_time,release_time,dwell_time,flight_time
s,0.0,138.86,138.86,0.0
e,361.23,558.88,197.65,222.38
c,822.63,1012.63,190.0,263.75
u,1280.41,1513.51,233.1,267.79
r,1538.51,1578.51,40.0,25.0
e,1776.0,1835.56,59.56,197.49
p,1963.06,2234.67,271.61,127.5
a,2390.06,2430.06,40.0,155.4
s,2521.93,2590.59,68.66,91.87
s,2753.33,2793.33,40.0,162.74
w,2818.33,3012.74,194.42,25.0
o,3261.95,3462.2,200.25,249.2
r,3813.21,3987.08,173.88,351.01
d,4062.78,4190.5,127.73,75.7
1,4315.85,4449.0,133.14,125.35
2,4608.5,4777.79,169.29,159.5
3,4959.36,5222.87,263.51,181.57
