key,press_time,release_time,dwell_time,flight_time
s,0.0,120.43,120.43,0.0
e,279.23,385.51,106.28,158.8
c,491.74,616.49,124.75,106.23
u,720.62,838.56,117.94,104.13
r,1081.9,1236.12,154.22,243.34
e,1341.43,1468.34,126.91,105.31
p,1613.59,1758.33,144.75,145.25
a,1911.88,2026.37,114.49,153.54
s,2139.07,2252.78,113.71,112.7
s,2428.54,2538.57,110.03,175.76
w,2696.6,2818.28,121.68,158.04
o,2920.41,3030.3,109.9,102.12
r,3118.42,3254.99,136.58,88.11
d,3423.7,3529.12,105.42,168.71
1,3696.35,3854.87,158.52,167.22
2,4002.68,4155.32,152.64,147.81
3,4294.67,4456.08,161.41,139.35
