key,press_time,release_time,dwell_time,flight_time
s,0.0,229.26,229.26,0.0
e,357.78,551.58,193.8,128.52
c,714.03,854.29,140.26,162.45
u,1116.45,1193.33,76.88,262.16
r,1218.33,1274.29,55.96,25.0
e,1393.84,1552.41,158.58,119.55
p,1667.1,1707.1,40.0,114.69
a,1888.63,2026.49,137.86,181.52
s,2051.49,2099.66,48.17,25.0
s,2158.72,2299.43,140.71,59.06
w,2324.43,2426.58,102.15,25.0
o,2451.58,2681.85,230.26,25.0
r,2798.96,2942.05,143.09,117.12
d,3162.74,3253.57,90.83,220.69
1,3409.37,3535.52,126.14,155.8
2,3719.84,3986.94,267.1,184.32
3,4174.62,4255.75,81.12,187.69
