key,press_time,release_time,dwell_time,flight_time
s,0.0,121.32,121.32,0.0
e,384.71,540.73,156.02,263.39
c,713.04,869.26,156.22,172.31
u,1062.01,1289.58,227.57,192.75
r,1510.28,1685.81,175.53,220.7
e,1854.32,2025.24,170.93,168.51
p,2249.2,2473.22,224.02,223.96
a,2698.9,2884.4,185.49,225.68
s,3089.6,3240.36,150.76,205.2
s,3398.37,3495.59,97.22,158.01
w,3669.08,3873.86,204.78,173.49
o,4024.01,4148.83,124.82,150.15
r,4370.18,4522.77,152.59,221.36
d,4673.1,4794.49,121.39,150.33
1,4932.22,5169.85,237.64,137.72
2,5353.91,5582.35,228.44,184.05
3,5712.07,5978.47,266.41,129.72
