key,press_time,release_time,dwell_time,flight_time
s,0.0,153.65,153.65,0.0
e,318.28,487.96,169.68,164.63
c,662.66,738.59,75.93,174.7
u,858.93,1094.21,235.28,120.33
r,1412.57,1575.85,163.29,318.36
e,1717.37,1873.27,155.9,141.52
p,1984.64,2138.01,153.37,111.37
a,2374.37,2488.67,114.3,236.36
s,2597.94,2741.88,143.94,109.27
s,2875.88,3001.0,125.12,134.0
w,3162.14,3332.76,170.63,161.14
o,3464.01,3612.51,148.5,131.25
r,3741.49,3920.12,178.64,128.98
d,4038.08,4187.94,149.86,117.95
1,4342.89,4548.99,206.1,154.95
2,4704.86,4899.98,195.12,155.88
3,4958.94,5116.06,157.12,58.96
