key,press_time,release_time,dwell_time,flight_time
s,0.0,66.46,66.46,0.0
e,183.91,313.96,130.05,117.45
c,551.35,684.64,133.29,237.39
u,804.02,954.97,150.95,119.38
r,1236.45,1344.83,108.38,281.48
e,1575.57,1768.33,192.76,230.74
p,1856.62,2011.09,154.47,88.29
a,2281.27,2484.19,202.92,270.18
s,2613.44,2775.2,161.76,129.25
s,2998.28,3113.46,115.17,223.08
w,3167.9,3337.62,169.72,54.45
o,3487.44,3616.85,129.41,149.82
r,3808.65,3960.7,152.04,191.81
d,4139.17,4302.08,162.91,178.47
1,4420.92,4573.73,152.8,118.84
2,4710.37,4827.3,116.93,136.64
3,4996.9,5229.4,232.5,169.6
