key,press_time,release_time,dwell_time,flight_time
s,0.0,49.39,49.39,0.0
e,139.99,228.19,88.19,90.6
c,310.56,385.96,75.41,82.37
u,459.66,519.69,60.03,73.69
r,610.31,673.33,63.02,90.62
e,761.52,827.9,66.38,88.19
p,903.57,974.16,70.59,75.66
a,1046.98,1119.18,72.2,72.82
s,1245.27,1304.68,59.41,126.09
s,1386.61,1457.22,70.61,81.93
w,1539.53,1587.75,48.21,82.31
o,1650.48,1703.71,53.24,62.73
r,1796.81,1861.69,64.89,93.09
d,1955.0,2009.75,54.75,93.31
1,2093.02,2171.0,77.99,83.27
2,2256.78,2331.76,74.98,85.77
3,2437.84,2521.15,83.31,106.08
