key,press_time,release_time,dwell_time,flight_time
s,0.0,127.92,127.92,0.0
e,274.45,363.95,89.49,146.54
c,562.57,686.38,123.81,198.62
u,761.08,899.34,138.27,74.69
r,1017.73,1096.32,78.59,118.38
e,1192.02,1360.59,168.58,95.7
p,1511.19,1634.15,122.95,150.6
a,1707.34,1826.09,118.75,73.19
s,1941.39,2046.16,104.77,115.31
s,2203.03,2285.19,82.16,156.87
w,2374.91,2519.03,144.12,89.72
o,2704.83,2868.69,163.86,185.8
r,3028.94,3192.73,163.8,160.25
d,3313.38,3411.16,97.78,120.65
1,3516.36,3635.5,119.14,105.2
2,3784.77,3933.48,148.71,149.27
3,4098.25,4254.18,155.93,164.77
