key,press_time,release_time,dwell_time,flight_time
s,0.0,45.5,45.5,0.0
e,138.6,226.9,88.31,93.1
c,316.93,382.78,65.86,90.02
u,479.07,526.99,47.92,96.29
r,638.09,751.53,113.43,111.1
e,862.26,927.22,64.96,110.73
p,1047.71,1180.01,132.3,120.48
a,1291.54,1395.08,103.54,111.53
s,1476.97,1537.15,60.18,81.89
s,1596.36,1681.94,85.58,59.21
w,1793.85,1861.41,67.56,111.91
o,1924.18,1991.77,67.59,62.77
r,2076.1,2151.84,75.74,84.33
d,2280.28,2377.49,97.21,128.44
1,2463.96,2546.88,82.92,86.47
2,2645.32,2767.78,122.46,98.44
3,2851.58,2956.54,104.96,83.79
