key,press_time,release_time,dwell_time,flight_time
s,0.0,110.05,110.05,0.0
e,175.21,308.47,133.26,65.16
c,528.92,687.41,158.49,220.45
u,782.58,997.45,214.88,95.17
r,1194.9,1412.16,217.25,197.45
e,1593.81,1784.05,190.24,181.65
p,1974.25,2131.67,157.42,190.2
a,2327.97,2482.11,154.14,196.29
s,2623.47,2668.53,45.06,141.36
s,2803.27,2879.09,75.83,134.73
w,3056.33,3204.93,148.59,177.24
o,3338.48,3481.78,143.3,133.55
r,3619.12,3839.97,220.86,137.34
d,4063.76,4168.96,105.21,223.78
1,4304.83,4513.36,208.53,135.87
2,4659.05,4854.54,195.49,145.68
3,4980.32,5195.14,214.82,125.78
